"payment_id","subscription_id","user_id","subscription_type","amount_cents","amount","payment_method","payment_time_raw","created_time_raw"
1628,1225,4509,"Premium",199,"1.99","Credit Card",NULL,"39:02.6"
1571,1226,60,"Premium",199,"1.99","Debit Card",NULL,"40:17.5"
1557,1227,1388,"Student",99,"0.99","Wallet",NULL,"40:24.1"
923,1228,4178,"Student",99,"0.99","Debit Card",NULL,"56:11.7"
928,1229,5024,"Premium",199,"1.99","UPI",NULL,"19:58.4"
1541,1230,6329,"Student",99,"0.99","UPI",NULL,"57:42.0"
1992,1231,5249,"Student",99,"0.99","Debit Card",NULL,"39:10.5"
325,1232,6663,"Student",99,"0.99","Credit Card",NULL,"42:19.3"
184,1233,2500,"Student",99,"0.99","Net Banking",NULL,"34:25.2"
1757,1234,913,"Student",99,"0.99","Credit Card",NULL,"59:00.7"
2061,1235,4368,"Premium",199,"1.99","Credit Card",NULL,"34:45.1"
1953,1236,2618,"Student",99,"0.99","Debit Card",NULL,"45:02.3"
69,1237,1003,"Family",299,"2.99","Debit Card",NULL,"43:58.6"
1421,1238,5145,"Family",299,"2.99","Debit Card",NULL,"07:51.6"
307,1239,5966,"Premium",199,"1.99","Credit Card",NULL,"00:17.5"
59,1240,816,"Student",99,"0.99","Credit Card",NULL,"07:55.4"
1981,1241,3644,"Premium",199,"1.99","UPI",NULL,"05:36.8"
282,1242,1795,"Premium",199,"1.99","Net Banking",NULL,"55:06.9"
1823,1243,3401,"Student",99,"0.99","Debit Card",NULL,"13:29.6"
8,1244,807,"Premium",199,"1.99","Net Banking",NULL,"50:55.0"
924,1245,4329,"Student",99,"0.99","UPI",NULL,"50:53.1"
882,1246,604,"Premium",199,"1.99","Debit Card",NULL,"37:57.1"
1007,1247,1871,"Premium",199,"1.99","Credit Card",NULL,"03:07.0"
205,1248,6775,"Premium",199,"1.99","Credit Card",NULL,"41:13.4"
2036,1249,4054,"Family",299,"2.99","UPI",NULL,"44:07.0"
2019,1250,4789,"Student",99,"0.99","Wallet",NULL,"07:29.3"
1348,1251,2772,"Student",99,"0.99","Net Banking",NULL,"58:23.1"
1019,1252,2302,"Premium",199,"1.99","Credit Card",NULL,"12:28.4"
1361,1253,722,"Family",299,"2.99","Wallet",NULL,"17:27.8"
750,1254,4005,"Student",99,"0.99","Wallet",NULL,"55:23.7"
229,1255,1968,"Premium",199,"1.99","Wallet",NULL,"37:08.3"
1025,1256,6039,"Family",299,"2.99","Credit Card",NULL,"30:56.2"
1418,1257,5407,"Family",299,"2.99","Debit Card",NULL,"34:19.8"
1218,1258,3474,"Student",99,"0.99","UPI",NULL,"31:35.3"
1518,1259,160,"Family",299,"2.99","Credit Card",NULL,"43:33.7"
1259,1260,1914,"Student",99,"0.99","Debit Card",NULL,"10:34.9"
1435,1261,4209,"Student",99,"0.99","Credit Card",NULL,"28:47.5"
264,1262,2162,"Student",99,"0.99","Net Banking",NULL,"47:39.0"
1763,1263,6410,"Family",299,"2.99","UPI",NULL,"29:28.8"
241,1264,1571,"Family",299,"2.99","Credit Card",NULL,"38:49.5"
834,1265,3895,"Student",99,"0.99","Net Banking",NULL,"59:07.1"
2047,1266,6523,"Student",99,"0.99","Credit Card",NULL,"22:07.1"
1599,1267,2116,"Family",299,"2.99","UPI",NULL,"57:19.7"
474,1268,1442,"Student",99,"0.99","UPI",NULL,"03:50.8"
753,1269,5616,"Premium",199,"1.99","Wallet",NULL,"20:00.4"
110,1270,5282,"Student",99,"0.99","UPI",NULL,"45:08.8"
903,1271,2739,"Student",99,"0.99","Debit Card",NULL,"21:10.6"
1691,1272,197,"Premium",199,"1.99","Debit Card",NULL,"25:49.7"
1322,1273,5424,"Student",99,"0.99","Credit Card",NULL,"51:59.6"
398,1274,5179,"Family",299,"2.99","Debit Card",NULL,"18:11.9"
1026,1275,2604,"Student",99,"0.99","Credit Card",NULL,"26:07.4"
1549,1276,905,"Student",99,"0.99","Debit Card",NULL,"40:35.3"
2031,1277,3968,"Student",99,"0.99","Debit Card",NULL,"36:30.9"
79,1278,6418,"Student",99,"0.99","Credit Card",NULL,"20:02.5"
1912,1279,6435,"Student",99,"0.99","Credit Card",NULL,"55:14.8"
1268,1280,2020,"Premium",199,"1.99","Wallet",NULL,"25:08.7"
157,1281,5579,"Student",99,"0.99","UPI",NULL,"32:49.1"
1736,1282,6071,"Premium",199,"1.99","Wallet",NULL,"27:42.4"
1699,1283,3076,"Family",299,"2.99","Credit Card",NULL,"21:34.5"
1987,1284,2737,"Family",299,"2.99","UPI",NULL,"41:05.8"
1455,1285,6291,"Student",99,"0.99","Credit Card",NULL,"20:22.8"
1812,1286,3550,"Student",99,"0.99","UPI",NULL,"41:46.0"
514,1287,4316,"Student",99,"0.99","Wallet",NULL,"53:49.1"
320,1288,5522,"Premium",199,"1.99","Credit Card",NULL,"51:53.9"
1645,1289,6909,"Student",99,"0.99","Credit Card",NULL,"09:47.0"
639,1290,6941,"Family",299,"2.99","UPI",NULL,"01:18.2"
295,1291,408,"Premium",199,"1.99","Wallet",NULL,"02:55.7"
541,1292,6778,"Student",99,"0.99","Net Banking",NULL,"50:33.0"
729,1293,6847,"Student",99,"0.99","Debit Card",NULL,"15:47.1"
1585,1294,664,"Family",299,"2.99","Credit Card",NULL,"33:45.3"
1264,1295,3257,"Student",99,"0.99","Credit Card",NULL,"56:28.6"
1456,1296,3453,"Student",99,"0.99","Credit Card",NULL,"33:53.0"
1721,1297,5879,"Student",99,"0.99","UPI",NULL,"51:18.7"
462,1298,4536,"Student",99,"0.99","Wallet",NULL,"43:27.9"
1439,1299,3416,"Premium",199,"1.99","UPI",NULL,"32:44.1"
632,1300,5965,"Premium",199,"1.99","Net Banking",NULL,"36:25.3"
1172,1301,166,"Student",99,"0.99","Net Banking",NULL,"11:33.7"
1735,1302,2999,"Family",299,"2.99","Wallet",NULL,"20:06.7"
7,1303,2320,"Student",99,"0.99","Net Banking",NULL,"26:38.1"
837,1304,6500,"Premium",199,"1.99","Credit Card",NULL,"42:33.2"
1894,1305,4239,"Premium",199,"1.99","Credit Card",NULL,"13:23.5"
146,1306,6018,"Student",99,"0.99","Credit Card",NULL,"54:35.8"
556,1307,5430,"Premium",199,"1.99","Debit Card",NULL,"36:41.8"
312,1308,1045,"Student",99,"0.99","Wallet",NULL,"07:05.7"
168,1309,5078,"Student",99,"0.99","Debit Card",NULL,"34:23.0"
32,1310,1623,"Student",99,"0.99","Net Banking",NULL,"48:24.8"
1785,1311,296,"Family",299,"2.99","Wallet",NULL,"57:28.9"
228,1312,3103,"Student",99,"0.99","Debit Card",NULL,"02:14.0"
440,1313,6090,"Family",299,"2.99","Debit Card",NULL,"22:32.7"
82,1314,1431,"Family",299,"2.99","Credit Card",NULL,"19:32.6"
448,1315,2705,"Family",299,"2.99","UPI",NULL,"45:40.6"
125,1316,4669,"Family",299,"2.99","Wallet",NULL,"29:39.4"
1927,1317,2011,"Student",99,"0.99","UPI",NULL,"28:57.8"
765,1318,1009,"Family",299,"2.99","Net Banking",NULL,"47:30.6"
1922,1319,6664,"Student",99,"0.99","Wallet",NULL,"08:17.9"
703,1320,2945,"Premium",199,"1.99","Debit Card",NULL,"05:27.8"
1904,1321,4231,"Student",99,"0.99","UPI",NULL,"23:41.3"
326,1322,571,"Student",99,"0.99","Credit Card",NULL,"32:26.4"
2052,1323,3240,"Student",99,"0.99","Wallet",NULL,"22:31.4"
1695,1324,4151,"Student",99,"0.99","Net Banking",NULL,"09:39.7"
797,1325,3367,"Premium",199,"1.99","Credit Card",NULL,"39:57.7"
1190,1326,6705,"Family",299,"2.99","Net Banking",NULL,"32:03.5"
1630,1327,680,"Student",99,"0.99","Net Banking",NULL,"29:20.5"
1157,1328,4506,"Family",299,"2.99","UPI",NULL,"36:49.4"
737,1329,5472,"Family",299,"2.99","Wallet",NULL,"08:21.2"
33,1330,3543,"Student",99,"0.99","Wallet",NULL,"26:16.7"
960,1331,2763,"Student",99,"0.99","Credit Card",NULL,"46:54.8"
63,1332,898,"Student",99,"0.99","Debit Card",NULL,"11:47.4"
1838,1333,1111,"Student",99,"0.99","Debit Card",NULL,"06:55.0"
1944,1334,6408,"Student",99,"0.99","Debit Card",NULL,"35:54.1"
1363,1335,732,"Student",99,"0.99","Credit Card",NULL,"04:27.2"
156,1336,2552,"Family",299,"2.99","Credit Card",NULL,"27:46.8"
1774,1337,1473,"Premium",199,"1.99","UPI",NULL,"19:47.9"
1119,1338,2745,"Student",99,"0.99","Wallet",NULL,"13:03.8"
458,1339,972,"Premium",199,"1.99","Credit Card",NULL,"21:04.2"
575,1340,2018,"Student",99,"0.99","UPI",NULL,"02:27.2"
260,1341,6642,"Family",299,"2.99","Debit Card",NULL,"00:07.1"
1811,1342,3130,"Student",99,"0.99","Debit Card",NULL,"35:16.8"
277,1343,1078,"Premium",199,"1.99","Debit Card",NULL,"30:37.5"
607,1344,1128,"Family",299,"2.99","Debit Card",NULL,"37:21.5"
1777,1345,3987,"Family",299,"2.99","Net Banking",NULL,"16:57.7"
1888,1346,71,"Premium",199,"1.99","Credit Card",NULL,"13:39.6"
1411,1347,5821,"Premium",199,"1.99","Credit Card",NULL,"19:55.2"
945,1348,1790,"Family",299,"2.99","Debit Card",NULL,"19:25.0"
1961,1349,1210,"Student",99,"0.99","Wallet",NULL,"38:48.5"
851,1350,125,"Student",99,"0.99","Net Banking",NULL,"41:17.2"
38,1351,4817,"Premium",199,"1.99","Wallet",NULL,"02:31.4"
610,1352,2815,"Student",99,"0.99","Net Banking",NULL,"36:42.1"
722,1353,6833,"Student",99,"0.99","Credit Card",NULL,"55:06.7"
662,1354,4132,"Student",99,"0.99","Credit Card",NULL,"31:59.0"
1551,1355,4497,"Student",99,"0.99","Debit Card",NULL,"53:02.4"
1015,1356,3144,"Student",99,"0.99","Credit Card",NULL,"21:54.0"
2093,1357,2168,"Premium",199,"1.99","UPI",NULL,"34:43.7"
1221,1358,2801,"Student",99,"0.99","Credit Card",NULL,"10:39.1"
1958,1359,428,"Student",99,"0.99","Net Banking",NULL,"45:24.6"
419,1360,6481,"Premium",199,"1.99","Wallet",NULL,"28:25.9"
1864,1361,4390,"Student",99,"0.99","Net Banking",NULL,"54:12.6"
1450,1362,514,"Student",99,"0.99","Credit Card",NULL,"34:58.7"
1569,1363,1749,"Premium",199,"1.99","Debit Card",NULL,"48:05.8"
366,1364,5733,"Family",299,"2.99","Debit Card",NULL,"57:21.2"
912,1365,5792,"Premium",199,"1.99","Net Banking",NULL,"40:36.5"
2000,1366,3318,"Premium",199,"1.99","Debit Card",NULL,"15:42.8"
1917,1367,1486,"Premium",199,"1.99","UPI",NULL,"41:45.2"
677,1368,1141,"Premium",199,"1.99","Debit Card",NULL,"21:20.3"
1942,1369,6984,"Student",99,"0.99","Debit Card",NULL,"57:35.3"
1010,1370,4167,"Student",99,"0.99","Wallet",NULL,"29:44.0"
181,1371,3442,"Family",299,"2.99","Net Banking",NULL,"45:37.9"
1745,1372,4708,"Family",299,"2.99","Wallet",NULL,"45:01.4"
911,1373,697,"Premium",199,"1.99","Net Banking",NULL,"54:08.4"
53,1374,2399,"Premium",199,"1.99","Net Banking",NULL,"27:35.2"
1855,1375,6821,"Family",299,"2.99","Wallet",NULL,"31:49.6"
1658,1376,1087,"Student",99,"0.99","Net Banking",NULL,"11:19.8"
1639,1377,1801,"Premium",199,"1.99","Debit Card",NULL,"00:19.3"
767,1378,2935,"Family",299,"2.99","Credit Card",NULL,"13:10.1"
629,1379,1012,"Student",99,"0.99","Debit Card",NULL,"32:00.2"
949,1380,5957,"Premium",199,"1.99","UPI",NULL,"56:53.9"
2076,1381,3526,"Premium",199,"1.99","Net Banking",NULL,"48:12.0"
788,1382,5288,"Student",99,"0.99","Wallet",NULL,"20:53.4"
24,1383,5857,"Family",299,"2.99","Net Banking",NULL,"14:50.5"
1878,1384,3878,"Premium",199,"1.99","Credit Card",NULL,"31:51.6"
226,1385,2176,"Student",99,"0.99","Credit Card",NULL,"28:39.9"
1772,1386,2785,"Student",99,"0.99","Wallet",NULL,"41:01.8"
104,1387,971,"Student",99,"0.99","Debit Card",NULL,"56:15.5"
62,1388,2227,"Family",299,"2.99","Credit Card",NULL,"30:22.3"
824,1389,6407,"Student",99,"0.99","Net Banking",NULL,"36:01.1"
1055,1390,4389,"Student",99,"0.99","UPI",NULL,"33:36.9"
2081,1391,489,"Student",99,"0.99","Wallet",NULL,"02:00.2"
1080,1392,3682,"Family",299,"2.99","UPI",NULL,"51:43.0"
1027,1393,3078,"Student",99,"0.99","UPI",NULL,"41:39.3"
2066,1394,6834,"Family",299,"2.99","Credit Card",NULL,"58:44.1"
512,1395,2470,"Premium",199,"1.99","Debit Card",NULL,"57:29.0"
950,1396,2767,"Premium",199,"1.99","Credit Card",NULL,"47:44.3"
1821,1397,5428,"Premium",199,"1.99","Net Banking",NULL,"30:29.5"
1249,1398,1232,"Student",99,"0.99","Credit Card",NULL,"12:52.8"
272,1399,1365,"Family",299,"2.99","Debit Card",NULL,"22:05.0"
1907,1400,1173,"Student",99,"0.99","Debit Card",NULL,"11:39.6"
1739,1401,1137,"Student",99,"0.99","Credit Card",NULL,"40:57.8"
1687,1402,1433,"Student",99,"0.99","Wallet",NULL,"38:46.0"
1890,1403,1597,"Family",299,"2.99","Credit Card",NULL,"59:34.9"
1994,1404,6224,"Family",299,"2.99","Wallet",NULL,"12:02.9"
1858,1405,5170,"Student",99,"0.99","Credit Card",NULL,"25:36.4"
1180,1406,2332,"Family",299,"2.99","Debit Card",NULL,"32:25.8"
781,1407,63,"Student",99,"0.99","Debit Card",NULL,"22:12.5"
1453,1408,6473,"Student",99,"0.99","Wallet",NULL,"32:08.4"
934,1409,1501,"Family",299,"2.99","Debit Card",NULL,"18:18.8"
1522,1410,5302,"Premium",199,"1.99","Debit Card",NULL,"11:43.9"
1672,1411,4815,"Student",99,"0.99","Wallet",NULL,"52:00.0"
362,1412,3834,"Family",299,"2.99","Net Banking",NULL,"51:32.8"
898,1413,2023,"Family",299,"2.99","Net Banking",NULL,"10:08.4"
760,1414,4845,"Premium",199,"1.99","Net Banking",NULL,"05:47.6"
844,1415,4457,"Family",299,"2.99","UPI",NULL,"30:52.7"
741,1416,6538,"Student",99,"0.99","Wallet",NULL,"06:49.5"
91,1417,5284,"Family",299,"2.99","Wallet",NULL,"27:25.8"
1471,1418,2261,"Student",99,"0.99","Wallet",NULL,"34:11.4"
1115,1419,6623,"Family",299,"2.99","Credit Card",NULL,"25:52.0"
1263,1420,1636,"Family",299,"2.99","Credit Card",NULL,"35:02.6"
1283,1421,4680,"Student",99,"0.99","UPI",NULL,"09:18.6"
1091,1422,2193,"Student",99,"0.99","Debit Card",NULL,"45:13.2"
77,1423,6750,"Student",99,"0.99","UPI",NULL,"02:37.1"
1041,1424,3491,"Premium",199,"1.99","Net Banking",NULL,"04:08.2"
1852,1425,696,"Premium",199,"1.99","Credit Card",NULL,"08:55.2"
47,1426,2619,"Student",99,"0.99","UPI",NULL,"06:34.8"
377,1427,1890,"Family",299,"2.99","Credit Card",NULL,"36:07.2"
1437,1428,6058,"Student",99,"0.99","UPI",NULL,"08:01.0"
22,1429,1480,"Premium",199,"1.99","Debit Card",NULL,"56:24.2"
1613,1430,6927,"Family",299,"2.99","UPI",NULL,"01:58.1"
1598,1431,2463,"Family",299,"2.99","Debit Card",NULL,"51:01.4"
1228,1432,1068,"Premium",199,"1.99","Wallet",NULL,"16:22.5"
1384,1433,5481,"Student",99,"0.99","Net Banking",NULL,"38:36.1"
1339,1434,2315,"Family",299,"2.99","Credit Card",NULL,"29:14.6"
1379,1435,5348,"Student",99,"0.99","Debit Card",NULL,"11:25.0"
524,1436,2409,"Family",299,"2.99","Debit Card",NULL,"12:52.1"
1758,1437,5674,"Family",299,"2.99","Debit Card",NULL,"02:30.2"
1800,1438,4215,"Premium",199,"1.99","Credit Card",NULL,"27:52.6"
643,1439,6103,"Family",299,"2.99","Wallet",NULL,"54:34.0"
1436,1440,85,"Student",99,"0.99","UPI",NULL,"18:10.9"
1295,1441,3505,"Family",299,"2.99","Net Banking",NULL,"24:14.7"
1156,1442,4992,"Family",299,"2.99","Credit Card",NULL,"18:49.3"
405,1443,1035,"Family",299,"2.99","Credit Card",NULL,"51:10.8"
327,1444,4507,"Student",99,"0.99","Net Banking",NULL,"34:19.1"
786,1445,1520,"Student",99,"0.99","Net Banking",NULL,"50:46.4"
1660,1446,3657,"Family",299,"2.99","Net Banking",NULL,"48:40.4"
1610,1447,3133,"Family",299,"2.99","Debit Card",NULL,"39:41.0"
1303,1448,3813,"Student",99,"0.99","Net Banking",NULL,"18:33.6"
227,1449,3952,"Family",299,"2.99","Credit Card",NULL,"20:37.6"
34,1450,4183,"Student",99,"0.99","Debit Card",NULL,"18:45.6"
2078,1451,1965,"Student",99,"0.99","Net Banking",NULL,"20:28.1"
499,1452,6854,"Premium",199,"1.99","Net Banking",NULL,"17:23.2"
1625,1453,114,"Student",99,"0.99","Debit Card",NULL,"32:46.6"
1752,1454,6976,"Premium",199,"1.99","Credit Card",NULL,"37:57.4"
230,1455,6675,"Student",99,"0.99","UPI",NULL,"18:18.1"
214,1456,6618,"Premium",199,"1.99","UPI",NULL,"57:49.0"
1472,1457,950,"Premium",199,"1.99","Net Banking",NULL,"27:01.8"
468,1458,2447,"Family",299,"2.99","Debit Card",NULL,"37:43.7"
997,1459,3134,"Student",99,"0.99","Credit Card",NULL,"09:25.4"
1671,1460,2688,"Student",99,"0.99","Credit Card",NULL,"51:58.2"
1934,1461,108,"Student",99,"0.99","Wallet",NULL,"36:15.2"
1920,1462,3284,"Student",99,"0.99","UPI",NULL,"59:11.1"
2039,1463,1246,"Student",99,"0.99","Wallet",NULL,"48:59.9"
1836,1464,5751,"Student",99,"0.99","Net Banking",NULL,"50:07.9"
743,1465,3541,"Family",299,"2.99","UPI",NULL,"10:17.2"
812,1466,2985,"Student",99,"0.99","UPI",NULL,"40:27.0"
1784,1467,4636,"Student",99,"0.99","UPI",NULL,"03:07.3"
182,1468,469,"Family",299,"2.99","Credit Card",NULL,"39:34.4"
1079,1469,3514,"Family",299,"2.99","Debit Card",NULL,"42:39.0"
805,1470,5921,"Family",299,"2.99","Wallet",NULL,"20:23.6"
1795,1471,3304,"Family",299,"2.99","UPI",NULL,"28:35.4"
373,1472,1032,"Student",99,"0.99","Net Banking",NULL,"50:12.9"
608,1473,4460,"Student",99,"0.99","UPI",NULL,"57:29.2"
1058,1474,1558,"Student",99,"0.99","Debit Card",NULL,"17:10.3"
1822,1475,3487,"Student",99,"0.99","UPI",NULL,"08:28.8"
1808,1476,3930,"Student",99,"0.99","UPI",NULL,"14:46.4"
550,1477,2578,"Premium",199,"1.99","UPI",NULL,"47:46.0"
1525,1478,2553,"Student",99,"0.99","Wallet",NULL,"26:35.1"
163,1479,4123,"Premium",199,"1.99","Credit Card",NULL,"30:38.7"
103,1480,6191,"Premium",199,"1.99","Debit Card",NULL,"29:54.8"
1756,1481,1024,"Family",299,"2.99","Net Banking",NULL,"59:45.4"
1640,1482,1476,"Premium",199,"1.99","Debit Card",NULL,"54:46.4"
2048,1483,1831,"Student",99,"0.99","Credit Card",NULL,"04:14.8"
2037,1484,1456,"Premium",199,"1.99","Debit Card",NULL,"56:41.7"
1773,1485,5080,"Student",99,"0.99","UPI",NULL,"15:22.2"
1153,1486,1085,"Family",299,"2.99","Credit Card",NULL,"21:24.1"
1335,1487,2014,"Premium",199,"1.99","UPI",NULL,"22:30.3"
1189,1488,1687,"Student",99,"0.99","Net Banking",NULL,"19:37.2"
246,1489,41,"Student",99,"0.99","Wallet",NULL,"06:24.4"
902,1490,2532,"Premium",199,"1.99","Net Banking",NULL,"24:26.2"
628,1491,4229,"Student",99,"0.99","UPI",NULL,"05:00.6"
783,1492,3797,"Student",99,"0.99","Wallet",NULL,"59:06.6"
9,1493,2386,"Family",299,"2.99","UPI",NULL,"21:06.2"
977,1494,1417,"Student",99,"0.99","Debit Card",NULL,"07:47.7"
1884,1495,134,"Student",99,"0.99","Credit Card",NULL,"04:08.2"
42,1496,6597,"Student",99,"0.99","Net Banking",NULL,"05:23.8"
551,1497,2594,"Student",99,"0.99","Wallet",NULL,"57:09.8"
427,1498,543,"Family",299,"2.99","Net Banking",NULL,"27:16.8"
1219,1499,4857,"Family",299,"2.99","Debit Card",NULL,"39:39.7"
1465,1500,3511,"Student",99,"0.99","UPI",NULL,"35:19.5"
822,1501,5954,"Family",299,"2.99","Wallet",NULL,"25:06.7"
823,1502,2296,"Family",299,"2.99","Credit Card",NULL,"13:07.5"
515,1503,4140,"Student",99,"0.99","Wallet",NULL,"42:09.2"
1496,1504,6584,"Premium",199,"1.99","Credit Card",NULL,"08:05.6"
1666,1505,155,"Family",299,"2.99","Debit Card",NULL,"28:18.2"
289,1506,2978,"Family",299,"2.99","Credit Card",NULL,"56:05.3"
1867,1507,1104,"Family",299,"2.99","Wallet",NULL,"05:28.8"
1377,1508,5186,"Family",299,"2.99","Wallet",NULL,"53:59.9"
522,1509,4918,"Family",299,"2.99","Net Banking",NULL,"54:34.1"
1246,1510,6614,"Premium",199,"1.99","Net Banking",NULL,"06:31.6"
189,1511,557,"Premium",199,"1.99","Debit Card",NULL,"45:14.0"
1198,1512,6207,"Family",299,"2.99","Wallet",NULL,"05:08.8"
1291,1513,5489,"Family",299,"2.99","Debit Card",NULL,"39:44.8"
1708,1514,411,"Premium",199,"1.99","Debit Card",NULL,"03:59.6"
624,1515,6102,"Student",99,"0.99","Net Banking",NULL,"22:57.3"
254,1516,5614,"Student",99,"0.99","Net Banking",NULL,"18:31.2"
498,1517,5836,"Student",99,"0.99","Wallet",NULL,"15:26.1"
135,1518,2847,"Student",99,"0.99","UPI",NULL,"36:33.9"
112,1519,2600,"Family",299,"2.99","Net Banking",NULL,"32:18.5"
423,1520,5023,"Student",99,"0.99","Wallet",NULL,"27:47.5"
56,1521,5264,"Student",99,"0.99","Credit Card",NULL,"59:20.6"
1033,1522,5698,"Student",99,"0.99","UPI",NULL,"24:46.3"
217,1523,3192,"Family",299,"2.99","UPI",NULL,"01:06.0"
3,1524,2181,"Family",299,"2.99","Wallet",NULL,"08:01.8"
1022,1525,4211,"Premium",199,"1.99","Debit Card",NULL,"38:22.4"
208,1526,1302,"Student",99,"0.99","Credit Card",NULL,"49:14.8"
795,1527,1537,"Premium",199,"1.99","Net Banking",NULL,"21:13.5"
321,1528,3138,"Family",299,"2.99","Credit Card",NULL,"35:50.3"
1802,1529,3522,"Student",99,"0.99","Credit Card",NULL,"41:53.6"
290,1530,5694,"Student",99,"0.99","Debit Card",NULL,"06:22.3"
1265,1531,3503,"Family",299,"2.99","Credit Card",NULL,"36:07.0"
2077,1532,79,"Student",99,"0.99","Wallet",NULL,"39:39.8"
886,1533,5188,"Student",99,"0.99","Credit Card",NULL,"24:35.3"
1519,1534,3653,"Student",99,"0.99","Wallet",NULL,"10:42.8"
1587,1535,3423,"Student",99,"0.99","Debit Card",NULL,"21:12.2"
1310,1536,3924,"Student",99,"0.99","UPI",NULL,"51:06.6"
1990,1537,6585,"Student",99,"0.99","Wallet",NULL,"34:35.3"
1918,1538,2307,"Premium",199,"1.99","Credit Card",NULL,"14:49.0"
1422,1539,4512,"Premium",199,"1.99","Wallet",NULL,"12:05.4"
940,1540,106,"Student",99,"0.99","UPI",NULL,"52:16.0"
1997,1541,4417,"Premium",199,"1.99","Net Banking",NULL,"07:26.6"
1446,1542,4317,"Family",299,"2.99","Net Banking",NULL,"57:50.1"
896,1543,2344,"Family",299,"2.99","UPI",NULL,"08:21.8"
1504,1544,2585,"Family",299,"2.99","UPI",NULL,"37:30.9"
790,1545,3630,"Premium",199,"1.99","Credit Card",NULL,"29:43.0"
220,1546,4152,"Family",299,"2.99","Wallet",NULL,"34:22.9"
1229,1547,4745,"Family",299,"2.99","Credit Card",NULL,"45:16.0"
344,1548,4942,"Family",299,"2.99","Wallet",NULL,"37:37.3"
267,1549,2192,"Student",99,"0.99","UPI",NULL,"55:12.1"
1327,1550,3042,"Family",299,"2.99","Wallet",NULL,"16:17.8"
1061,1551,4709,"Family",299,"2.99","UPI",NULL,"39:52.3"
72,1552,2876,"Student",99,"0.99","Debit Card",NULL,"54:22.2"
351,1553,5937,"Family",299,"2.99","UPI",NULL,"42:23.8"
1595,1554,2256,"Student",99,"0.99","UPI",NULL,"32:36.8"
603,1555,292,"Family",299,"2.99","Wallet",NULL,"26:06.2"
354,1556,5697,"Family",299,"2.99","UPI",NULL,"16:03.0"
813,1557,5543,"Student",99,"0.99","Debit Card",NULL,"34:54.9"
1170,1558,3859,"Student",99,"0.99","Credit Card",NULL,"51:42.5"
2069,1559,1189,"Student",99,"0.99","Credit Card",NULL,"03:11.9"
1100,1560,4738,"Student",99,"0.99","Credit Card",NULL,"15:11.5"
1570,1561,2177,"Student",99,"0.99","Net Banking",NULL,"17:56.2"
124,1562,4155,"Student",99,"0.99","Credit Card",NULL,"30:16.9"
251,1563,4631,"Premium",199,"1.99","Net Banking",NULL,"26:48.5"
1244,1564,4496,"Family",299,"2.99","Net Banking",NULL,"40:05.0"
1090,1565,3568,"Student",99,"0.99","Net Banking",NULL,"51:33.7"
340,1566,5484,"Student",99,"0.99","Debit Card",NULL,"22:07.9"
818,1567,3462,"Student",99,"0.99","Debit Card",NULL,"01:22.6"
2046,1568,4981,"Student",99,"0.99","Wallet",NULL,"17:02.9"
953,1569,1174,"Premium",199,"1.99","Wallet",NULL,"16:32.6"
1830,1570,6814,"Student",99,"0.99","Credit Card",NULL,"27:57.6"
655,1571,3410,"Premium",199,"1.99","Debit Card",NULL,"15:10.6"
704,1572,995,"Premium",199,"1.99","Credit Card",NULL,"28:54.9"
1287,1573,4198,"Premium",199,"1.99","Debit Card",NULL,"49:34.5"
1341,1574,5605,"Student",99,"0.99","Credit Card",NULL,"14:27.1"
