"subscription_id","user_id","subscription_type","start_date","end_date","is_active","is_churned","tenure_days","tenure_bucket"
1374,2399,"Premium","2025-05-01","2025-07-30",False,True,90,"31-90 days"
1375,6821,"Family","2020-03-24","2020-04-23",False,True,30,"0-30 days"
1376,1087,"Student","2020-11-05","2020-12-05",False,True,30,"0-30 days"
1377,1801,"Premium","2020-12-03","2021-12-03",False,True,365,"181-365 days"
1378,2935,"Family","2023-05-07","2023-08-05",False,True,90,"31-90 days"
1379,1012,"Student","2023-09-20","2023-12-19",False,True,90,"31-90 days"
1380,5957,"Premium","2022-11-09","2023-02-07",False,True,90,"31-90 days"
1381,3526,"Premium","2019-07-21","2020-01-17",False,True,180,"91-180 days"
1382,5288,"Student","2023-04-12","2023-10-09",False,True,180,"91-180 days"
1383,5857,"Family","2025-05-31","2025-06-30",False,True,30,"0-30 days"
1384,3878,"Premium","2020-03-01","2020-05-30",False,True,90,"31-90 days"
1385,2176,"Student","2024-11-02","2025-05-01",False,True,180,"91-180 days"
1386,2785,"Student","2020-07-05","2021-07-05",False,True,365,"181-365 days"
1387,971,"Student","2025-03-14","2025-09-10",False,True,180,"91-180 days"
1388,2227,"Family","2025-04-20","2025-07-19",False,True,90,"31-90 days"
1389,6407,"Student","2023-03-10","2023-09-06",False,True,180,"91-180 days"
1390,4389,"Student","2022-08-08","2023-08-08",False,True,365,"181-365 days"
1391,489,"Student","2019-07-17","2019-08-16",False,True,30,"0-30 days"
1392,3682,"Family","2022-07-18","2023-07-18",False,True,365,"181-365 days"
1393,3078,"Student","2022-09-01","2022-10-01",False,True,30,"0-30 days"
1394,6834,"Family","2019-07-30","2020-01-26",False,True,180,"91-180 days"
1395,2470,"Premium","2024-01-05","2024-07-03",False,True,180,"91-180 days"
1396,2767,"Premium","2022-11-09","2023-02-07",False,True,90,"31-90 days"
1397,5428,"Premium","2020-05-08","2020-06-07",False,True,30,"0-30 days"
1398,1232,"Student","2022-01-26","2022-07-25",False,True,180,"91-180 days"
1399,1365,"Family","2024-09-18","2025-09-18",False,True,365,"181-365 days"
1400,1173,"Student","2020-01-25","2020-07-23",False,True,180,"91-180 days"
1401,1137,"Student","2020-08-13","2020-11-11",False,True,90,"31-90 days"
1402,1433,"Student","2020-09-30","2020-12-29",False,True,90,"31-90 days"
1403,1597,"Family","2020-02-19","2020-08-17",False,True,180,"91-180 days"
1404,6224,"Family","2019-10-01","2020-03-29",False,True,180,"91-180 days"
1405,5170,"Student","2020-03-19","2020-09-15",False,True,180,"91-180 days"
1406,2332,"Family","2022-03-31","2022-06-29",False,True,90,"31-90 days"
1407,63,"Student","2023-04-17","2023-07-16",False,True,90,"31-90 days"
1408,6473,"Student","2021-06-06","2021-09-04",False,True,90,"31-90 days"
1409,1501,"Family","2022-11-25","2022-12-25",False,True,30,"0-30 days"
1410,5302,"Premium","2021-04-05","2021-05-05",False,True,30,"0-30 days"
1411,4815,"Student","2020-10-19","2021-04-17",False,True,180,"91-180 days"
1412,3834,"Family","2024-06-25","2024-09-23",False,True,90,"31-90 days"
1413,2023,"Family","2022-12-29","2023-03-29",False,True,90,"31-90 days"
1414,4845,"Premium","2023-05-14","2024-05-13",False,True,365,"181-365 days"
1415,4457,"Family","2023-02-14","2023-05-15",False,True,90,"31-90 days"
1416,6538,"Student","2023-06-05","2023-12-02",False,True,180,"91-180 days"
1417,5284,"Family","2025-03-26","2025-09-22",False,True,180,"91-180 days"
1418,2261,"Student","2021-05-21","2021-06-20",False,True,30,"0-30 days"
1419,6623,"Family","2022-06-17","2023-06-17",False,True,365,"181-365 days"
1420,1636,"Family","2022-01-16","2023-01-16",False,True,365,"181-365 days"
1421,4680,"Student","2021-12-16","2022-06-14",False,True,180,"91-180 days"
1422,2193,"Student","2022-07-09","2022-10-07",False,True,90,"31-90 days"
1423,6750,"Student","2025-04-04","2025-10-01",False,True,180,"91-180 days"
1424,3491,"Premium","2022-08-20","2023-08-20",False,True,365,"181-365 days"
1425,696,"Premium","2020-03-30","2020-06-28",False,True,90,"31-90 days"
1426,2619,"Student","2025-05-05","2026-05-05",True,False,260,"181-365 days"
1427,1890,"Family","2024-06-11","2024-12-08",False,True,180,"91-180 days"
1428,6058,"Student","2021-06-21","2022-06-21",False,True,365,"181-365 days"
1429,1480,"Premium","2025-06-03","2025-11-30",False,True,180,"91-180 days"
1430,6927,"Family","2021-01-01","2021-01-31",False,True,30,"0-30 days"
1431,2463,"Family","2021-01-14","2022-01-14",False,True,365,"181-365 days"
1432,1068,"Premium","2022-02-14","2022-08-13",False,True,180,"91-180 days"
1433,5481,"Student","2021-08-13","2022-08-13",False,True,365,"181-365 days"
1434,2315,"Family","2021-10-11","2021-11-10",False,True,30,"0-30 days"
1435,5348,"Student","2021-08-19","2022-08-19",False,True,365,"181-365 days"
1436,2409,"Family","2023-12-26","2024-12-25",False,True,365,"181-365 days"
1437,5674,"Family","2020-07-17","2021-01-13",False,True,180,"91-180 days"
1438,4215,"Premium","2020-06-06","2020-07-06",False,True,30,"0-30 days"
1439,6103,"Family","2023-09-09","2023-12-08",False,True,90,"31-90 days"
1440,85,"Student","2021-06-23","2021-12-20",False,True,180,"91-180 days"
1441,3505,"Family","2021-12-07","2022-01-06",False,True,30,"0-30 days"
1442,4992,"Family","2022-04-25","2022-05-25",False,True,30,"0-30 days"
1443,1035,"Family","2024-05-15","2025-05-15",False,True,365,"181-365 days"
1444,4507,"Student","2024-08-03","2025-08-03",False,True,365,"181-365 days"
1445,1520,"Student","2023-04-14","2023-05-14",False,True,30,"0-30 days"
1446,3657,"Family","2020-10-30","2021-04-28",False,True,180,"91-180 days"
1447,3133,"Family","2021-01-04","2021-02-03",False,True,30,"0-30 days"
1448,3813,"Student","2021-11-26","2022-11-26",False,True,365,"181-365 days"
1449,3952,"Family","2024-11-01","2025-01-30",False,True,90,"31-90 days"
1450,4183,"Student","2025-05-22","2025-08-20",False,True,90,"31-90 days"
1451,1965,"Student","2019-07-20","2020-07-19",False,True,365,"181-365 days"
1452,6854,"Premium","2024-01-14","2025-01-13",False,True,365,"181-365 days"
1453,114,"Student","2020-12-20","2021-01-19",False,True,30,"0-30 days"
1454,6976,"Premium","2020-07-23","2021-07-23",False,True,365,"181-365 days"
1455,6675,"Student","2024-10-30","2025-10-30",False,True,365,"181-365 days"
1456,6618,"Premium","2024-11-12","2025-05-11",False,True,180,"91-180 days"
1457,950,"Premium","2021-05-21","2021-06-20",False,True,30,"0-30 days"
1458,2447,"Family","2024-02-26","2024-08-24",False,True,180,"91-180 days"
1459,3134,"Student","2022-09-27","2022-12-26",False,True,90,"31-90 days"
1460,2688,"Student","2020-10-19","2021-04-17",False,True,180,"91-180 days"
1461,108,"Student","2019-12-19","2020-03-18",False,True,90,"31-90 days"
1462,3284,"Student","2020-01-07","2020-02-06",False,True,30,"0-30 days"
1463,1246,"Student","2019-08-24","2020-08-23",False,True,365,"181-365 days"
1464,5751,"Student","2020-04-22","2020-10-19",False,True,180,"91-180 days"
1465,3541,"Family","2023-05-29","2023-06-28",False,True,30,"0-30 days"
1466,2985,"Student","2023-03-23","2023-04-22",False,True,30,"0-30 days"
1467,4636,"Student","2020-06-25","2020-07-25",False,True,30,"0-30 days"
1468,469,"Family","2024-12-28","2025-03-28",False,True,90,"31-90 days"
1469,3514,"Family","2022-07-20","2022-08-19",False,True,30,"0-30 days"
1470,5921,"Family","2023-03-29","2023-09-25",False,True,180,"91-180 days"
1471,3304,"Family","2020-06-10","2021-06-10",False,True,365,"181-365 days"
1472,1032,"Student","2024-06-15","2024-12-12",False,True,180,"91-180 days"
1473,4460,"Student","2023-10-13","2023-11-12",False,True,30,"0-30 days"
1474,1558,"Student","2022-08-07","2023-02-03",False,True,180,"91-180 days"
1475,3487,"Student","2020-05-07","2020-08-05",False,True,90,"31-90 days"
1476,3930,"Student","2020-05-24","2020-08-22",False,True,90,"31-90 days"
1477,2578,"Premium","2023-12-02","2024-12-01",False,True,365,"181-365 days"
1478,2553,"Student","2021-04-02","2021-05-02",False,True,30,"0-30 days"
1479,4123,"Premium","2025-01-11","2026-01-11",False,True,365,"181-365 days"
1480,6191,"Premium","2025-03-15","2025-09-11",False,True,180,"91-180 days"
1481,1024,"Family","2020-07-18","2020-08-17",False,True,30,"0-30 days"
1482,1476,"Premium","2020-12-03","2021-03-03",False,True,90,"31-90 days"
1483,1831,"Student","2019-08-17","2020-02-13",False,True,180,"91-180 days"
1484,1456,"Premium","2019-08-24","2020-08-23",False,True,365,"181-365 days"
1485,5080,"Student","2020-07-03","2020-12-30",False,True,180,"91-180 days"
1486,1085,"Family","2022-05-03","2022-08-01",False,True,90,"31-90 days"
1487,2014,"Premium","2021-10-18","2022-04-16",False,True,180,"91-180 days"
1488,1687,"Student","2022-03-25","2023-03-25",False,True,365,"181-365 days"
1489,41,"Student","2024-10-12","2025-04-10",False,True,180,"91-180 days"
1490,2532,"Premium","2022-12-24","2023-01-23",False,True,30,"0-30 days"
1491,4229,"Student","2023-09-23","2023-10-23",False,True,30,"0-30 days"
1492,3797,"Student","2023-04-15","2024-04-14",False,True,365,"181-365 days"
1493,2386,"Family","2025-06-21","2025-12-18",False,True,180,"91-180 days"
1494,1417,"Student","2022-10-22","2023-01-20",False,True,90,"31-90 days"
1495,134,"Student","2020-02-24","2020-05-24",False,True,90,"31-90 days"
1496,6597,"Student","2025-05-14","2025-06-13",False,True,30,"0-30 days"
1497,2594,"Student","2023-12-02","2024-05-30",False,True,180,"91-180 days"
1498,543,"Family","2024-04-16","2024-10-13",False,True,180,"91-180 days"
1499,4857,"Family","2022-02-22","2023-02-22",False,True,365,"181-365 days"
1500,3511,"Student","2021-05-27","2022-05-27",False,True,365,"181-365 days"
1501,5954,"Family","2023-03-11","2024-03-10",False,True,365,"181-365 days"
1502,2296,"Family","2023-03-10","2024-03-09",False,True,365,"181-365 days"
1503,4140,"Student","2024-01-03","2024-07-01",False,True,180,"91-180 days"
1504,6584,"Premium","2021-04-22","2021-10-19",False,True,180,"91-180 days"
1505,155,"Family","2020-10-27","2020-11-26",False,True,30,"0-30 days"
1506,2978,"Family","2024-09-03","2025-03-02",False,True,180,"91-180 days"
1507,1104,"Family","2020-03-09","2021-03-09",False,True,365,"181-365 days"
1508,5186,"Family","2021-08-21","2022-08-21",False,True,365,"181-365 days"
1509,4918,"Family","2023-12-27","2024-06-24",False,True,180,"91-180 days"
1510,6614,"Premium","2022-02-03","2022-08-02",False,True,180,"91-180 days"
1511,557,"Premium","2024-12-14","2025-06-12",False,True,180,"91-180 days"
1512,6207,"Family","2022-03-15","2022-09-11",False,True,180,"91-180 days"
1513,5489,"Family","2021-12-08","2022-06-06",False,True,180,"91-180 days"
1514,411,"Premium","2020-09-06","2020-10-06",False,True,30,"0-30 days"
1515,6102,"Student","2023-09-27","2023-10-27",False,True,30,"0-30 days"
1516,5614,"Student","2024-10-05","2025-01-03",False,True,90,"31-90 days"
1517,5836,"Student","2024-01-14","2024-04-13",False,True,90,"31-90 days"
1518,2847,"Student","2025-02-06","2026-02-06",True,False,348,"181-365 days"
1519,2600,"Family","2025-03-03","2025-04-02",False,True,30,"0-30 days"
1520,5023,"Student","2024-04-30","2024-05-30",False,True,30,"0-30 days"
1521,5264,"Student","2025-04-24","2025-10-21",False,True,180,"91-180 days"
1522,5698,"Student","2022-08-27","2022-11-25",False,True,90,"31-90 days"
1523,3192,"Family","2024-11-10","2024-12-10",False,True,30,"0-30 days"
1524,2181,"Family","2025-07-02","2025-12-29",False,True,180,"91-180 days"
1525,4211,"Premium","2022-09-05","2022-12-04",False,True,90,"31-90 days"
1526,1302,"Student","2024-11-19","2025-11-19",False,True,365,"181-365 days"
1527,1537,"Premium","2023-04-04","2024-04-03",False,True,365,"181-365 days"
1528,3138,"Family","2024-08-06","2024-09-05",False,True,30,"0-30 days"
1529,3522,"Student","2020-06-03","2021-06-03",False,True,365,"181-365 days"
1530,5694,"Student","2024-09-03","2025-03-02",False,True,180,"91-180 days"
1531,3503,"Family","2022-01-13","2023-01-13",False,True,365,"181-365 days"
1532,79,"Student","2019-07-21","2020-01-17",False,True,180,"91-180 days"
1533,5188,"Student","2023-01-15","2024-01-15",False,True,365,"181-365 days"
1534,3653,"Student","2021-04-06","2021-05-06",False,True,30,"0-30 days"
1535,3423,"Student","2021-01-29","2021-07-28",False,True,180,"91-180 days"
1536,3924,"Student","2021-11-14","2022-11-14",False,True,365,"181-365 days"
1537,6585,"Student","2019-10-05","2019-11-04",False,True,30,"0-30 days"
1538,2307,"Premium","2020-01-13","2020-04-12",False,True,90,"31-90 days"
1539,4512,"Premium","2021-07-10","2021-08-09",False,True,30,"0-30 days"
1540,106,"Student","2022-11-20","2023-11-20",False,True,365,"181-365 days"
1541,4417,"Premium","2019-09-29","2020-09-28",False,True,365,"181-365 days"
1542,4317,"Family","2021-06-14","2021-09-12",False,True,90,"31-90 days"
1543,2344,"Family","2023-01-01","2023-04-01",False,True,90,"31-90 days"
1544,2585,"Family","2021-04-18","2021-07-17",False,True,90,"31-90 days"
1545,3630,"Premium","2023-04-09","2024-04-08",False,True,365,"181-365 days"
1546,4152,"Family","2024-11-09","2024-12-09",False,True,30,"0-30 days"
1547,4745,"Family","2022-02-12","2023-02-12",False,True,365,"181-365 days"
1548,4942,"Family","2024-07-12","2025-01-08",False,True,180,"91-180 days"
1549,2192,"Student","2024-09-22","2024-10-22",False,True,30,"0-30 days"
1550,3042,"Family","2021-10-30","2022-04-28",False,True,180,"91-180 days"
1551,4709,"Family","2022-08-05","2023-02-01",False,True,180,"91-180 days"
1552,2876,"Student","2025-04-07","2025-07-06",False,True,90,"31-90 days"
1553,5937,"Family","2024-07-02","2024-12-29",False,True,180,"91-180 days"
1554,2256,"Student","2021-01-18","2021-02-17",False,True,30,"0-30 days"
1555,292,"Family","2023-10-16","2023-11-15",False,True,30,"0-30 days"
1556,5697,"Family","2024-06-30","2024-12-27",False,True,180,"91-180 days"
1557,5543,"Student","2023-03-22","2024-03-21",False,True,365,"181-365 days"
1558,3859,"Student","2022-04-10","2022-07-09",False,True,90,"31-90 days"
1559,1189,"Student","2019-07-27","2020-01-23",False,True,180,"91-180 days"
1560,4738,"Student","2022-07-03","2023-07-03",False,True,365,"181-365 days"
1561,2177,"Student","2021-02-17","2021-03-19",False,True,30,"0-30 days"
1562,4155,"Student","2025-02-15","2025-08-14",False,True,180,"91-180 days"
1563,4631,"Premium","2024-10-07","2025-10-07",False,True,365,"181-365 days"
1564,4496,"Family","2022-02-03","2022-08-02",False,True,180,"91-180 days"
1565,3568,"Student","2022-07-09","2023-07-09",False,True,365,"181-365 days"
1566,5484,"Student","2024-07-15","2025-01-11",False,True,180,"91-180 days"
1567,3462,"Student","2023-03-16","2024-03-15",False,True,365,"181-365 days"
1568,4981,"Student","2019-08-19","2019-11-17",False,True,90,"31-90 days"
1569,1174,"Premium","2022-11-08","2022-12-08",False,True,30,"0-30 days"
1570,6814,"Student","2020-05-03","2020-10-30",False,True,180,"91-180 days"
1571,3410,"Premium","2023-08-21","2024-08-20",False,True,365,"181-365 days"
1572,995,"Premium","2023-07-08","2024-07-07",False,True,365,"181-365 days"
1573,4198,"Premium","2021-12-10","2022-12-10",False,True,365,"181-365 days"
1574,5605,"Student","2021-10-10","2021-11-09",False,True,30,"0-30 days"
1575,2989,"Premium","2023-10-24","2024-04-21",False,True,180,"91-180 days"
1576,3633,"Student","2020-08-23","2020-09-22",False,True,30,"0-30 days"
1577,352,"Student","2021-11-05","2021-12-05",False,True,30,"0-30 days"
1578,5977,"Student","2023-01-21","2023-04-21",False,True,90,"31-90 days"
1579,4117,"Family","2019-09-27","2020-03-25",False,True,180,"91-180 days"
1580,5873,"Family","2022-10-30","2023-10-30",False,True,365,"181-365 days"
1581,6081,"Student","2021-04-12","2021-07-11",False,True,90,"31-90 days"
1582,3127,"Family","2021-08-04","2021-11-02",False,True,90,"31-90 days"
1583,4479,"Student","2024-01-10","2024-02-09",False,True,30,"0-30 days"
1584,3559,"Family","2024-06-01","2024-11-28",False,True,180,"91-180 days"
1585,528,"Student","2025-06-04","2026-06-04",True,False,230,"181-365 days"
1586,3244,"Family","2024-05-12","2024-06-11",False,True,30,"0-30 days"
1587,6000,"Family","2023-12-07","2024-01-06",False,True,30,"0-30 days"
1588,2631,"Family","2023-01-15","2023-02-14",False,True,30,"0-30 days"
1589,1843,"Student","2019-08-27","2020-02-23",False,True,180,"91-180 days"
1590,121,"Student","2022-08-04","2023-08-04",False,True,365,"181-365 days"
1591,3646,"Student","2022-08-03","2023-08-03",False,True,365,"181-365 days"
1592,2533,"Premium","2019-07-25","2019-10-23",False,True,90,"31-90 days"
1593,1708,"Family","2024-08-25","2025-02-21",False,True,180,"91-180 days"
1594,6640,"Student","2019-11-01","2020-01-30",False,True,90,"31-90 days"
1595,3399,"Family","2022-07-09","2022-08-08",False,True,30,"0-30 days"
1596,3197,"Student","2023-08-15","2024-08-14",False,True,365,"181-365 days"
1597,1947,"Family","2020-10-14","2021-01-12",False,True,90,"31-90 days"
1598,926,"Student","2021-04-20","2021-10-17",False,True,180,"91-180 days"
1599,1048,"Student","2022-09-17","2023-09-17",False,True,365,"181-365 days"
1600,3611,"Premium","2020-05-19","2020-06-18",False,True,30,"0-30 days"
1601,6008,"Student","2022-12-08","2023-01-07",False,True,30,"0-30 days"
1602,753,"Premium","2023-05-08","2023-11-04",False,True,180,"91-180 days"
1603,765,"Student","2023-11-12","2024-02-10",False,True,90,"31-90 days"
1604,3360,"Family","2022-08-17","2022-09-16",False,True,30,"0-30 days"
1605,1663,"Family","2024-05-06","2024-11-02",False,True,180,"91-180 days"
1606,6139,"Student","2024-09-26","2025-03-25",False,True,180,"91-180 days"
1607,5038,"Premium","2024-02-17","2025-02-16",False,True,365,"181-365 days"
1608,5199,"Student","2023-07-31","2024-07-30",False,True,365,"181-365 days"
1609,5089,"Student","2022-12-07","2023-06-05",False,True,180,"91-180 days"
1610,3971,"Premium","2025-02-04","2025-05-05",False,True,90,"31-90 days"
